date_debut,PARIS Centre PM10,PARIS stade Lenglen PM10,Bld Périphérique Est PM10,PARIS Centre NO2,PARIS stade Lenglen NO2,Bld Périphérique Est NO2,PARIS Centre O3,PARIS stade Lenglen O3,Bld Périphérique Est O3
2018-01-17T04:00:00Z,4.5,4.9,5.6,9,4,9,75,NA,NA
2018-01-17T05:00:00Z,3.2,8.1,7.9,12,5,15,69,NA,NA
2018-01-17T06:00:00Z,4.5,9,6.6,20,12,19,62,NA,NA
2018-01-17T07:00:00Z,8.5,9.7,13.3,38,28,34,45,NA,NA
2018-01-17T08:00:00Z,5.9,7.7,12.2,43,25,43,38,NA,NA
2018-01-17T09:00:00Z,12,9.1,10.2,47,28,35,36,NA,NA
2018-01-17T10:00:00Z,18.4,9.8,12.5,45,23,31,38,NA,NA
2018-01-17T11:00:00Z,20.8,18,24.2,33,17,24,49,NA,NA
2018-01-17T12:00:00Z,21.1,21.4,21.5,25,14,NA,58,NA,NA
2018-01-17T13:00:00Z,22,26.9,23.7,22,16,NA,58,NA,NA
2018-01-17T14:00:00Z,25.6,27.8,24.5,23,17,16,56,NA,NA
2018-01-17T15:00:00Z,24.4,27.2,23,25,15,19,55,NA,NA
2018-01-17T16:00:00Z,23.3,21.1,19.2,34,19,29,46,NA,NA
2018-01-17T17:00:00Z,22.8,15,19.5,40,23,40,39,NA,NA
2018-01-17T18:00:00Z,19.3,14.7,15.9,43,24,39,35,NA,NA
2018-01-17T19:00:00Z,17.2,13.2,17.3,35,24,40,42,NA,NA
2018-01-17T20:00:00Z,17.4,10.8,13.8,37,17,42,41,NA,NA
2018-01-17T21:00:00Z,16.4,8.6,12.9,29,11,27,48,NA,NA
2018-01-17T22:00:00Z,14.6,9.6,12.6,26,8,46,47,NA,NA
2018-01-17T23:00:00Z,10.4,11.3,19.9,27,10,44,44,NA,NA
2018-01-18T00:00:00Z,5.7,6,9.6,20,10,12,62,NA,NA
2018-01-18T01:00:00Z,12.2,9.4,15.4,16,6,28,56,NA,NA
2018-01-18T02:00:00Z,14.3,9.3,14.6,12,6,24,60,NA,NA
2018-01-18T03:00:00Z,9,6.1,8.4,10,4,20,66,NA,NA
2018-01-18T04:00:00Z,1.6,5,4.8,10,3,23,68,NA,NA
2018-01-18T05:00:00Z,2.3,6,8.8,10,3,26,70,NA,NA
2018-01-18T06:00:00Z,3.7,4.2,6.3,16,6,40,61,NA,NA
2018-01-18T07:00:00Z,3.8,2.9,5.8,27,11,46,51,NA,NA
2018-01-18T08:00:00Z,2.1,3.6,5.9,34,17,47,44,NA,NA
2018-01-18T09:00:00Z,3,2.6,NA,38,18,48,42,NA,NA
2018-01-18T10:00:00Z,1.6,3.1,NA,35,15,NA,43,NA,NA
2018-01-18T11:00:00Z,3.9,2.8,NA,37,15,NA,40,NA,NA
2018-01-18T12:00:00Z,5.9,4.6,NA,39,31,NA,42,NA,NA
2018-01-18T13:00:00Z,14.6,20.5,27,33,29,20,51,NA,NA
2018-01-18T14:00:00Z,24.2,25,27.3,38,25,24,44,NA,NA
2018-01-18T15:00:00Z,24.9,18.1,20,41,26,28,43,NA,NA
2018-01-18T16:00:00Z,19.2,20.7,18.9,41,30,33,42,NA,NA
2018-01-18T17:00:00Z,21.3,25.5,26.3,52,34,40,33,NA,NA
2018-01-18T18:00:00Z,23.3,25.2,28.8,61,42,48,24,NA,NA
2018-01-18T19:00:00Z,24.7,26.4,28.6,50,37,39,36,NA,NA
2018-01-18T20:00:00Z,22.1,14.8,20.4,37,26,33,47,NA,NA
2018-01-18T21:00:00Z,16.2,15.5,16.4,35,18,26,50,NA,NA
2018-01-18T22:00:00Z,15.5,3.5,6.5,22,14,15,63,NA,NA
2018-01-18T23:00:00Z,6.9,8.1,11.3,21,11,13,62,NA,NA
2018-01-19T00:00:00Z,13.2,8.7,16.4,35,10,61,44,NA,NA
2018-01-19T01:00:00Z,3.3,2.8,6.3,17,11,11,66,NA,NA
2018-01-19T02:00:00Z,3.6,2.7,8.1,15,10,13,66,NA,NA
2018-01-19T03:00:00Z,5.1,8,11.1,19,9,30,56,NA,NA
2018-01-19T04:00:00Z,9.9,9.5,13.3,17,9,33,58,NA,NA
2018-01-19T05:00:00Z,10,8.6,17.1,18,16,34,54,NA,NA
2018-01-19T06:00:00Z,8.8,8,18.5,35,20,88,36,NA,NA
2018-01-19T07:00:00Z,11,9,16.4,53,34,84,25,NA,NA
2018-01-19T08:00:00Z,11.2,6.7,18.8,68,44,95,16,NA,NA
2018-01-19T09:00:00Z,15.3,7,19.4,60,38,88,20,NA,NA
2018-01-19T10:00:00Z,16.6,8.7,11.3,46,28,42,34,NA,NA
2018-01-19T11:00:00Z,9.5,8.9,9.2,46,27,55,41,NA,NA
2018-01-19T12:00:00Z,6.2,7.7,7,46,28,48,37,NA,NA
2018-01-19T13:00:00Z,12.5,8.3,4.8,35,24,30,48,NA,NA
2018-01-19T14:00:00Z,12.4,6.7,6.2,33,27,27,58,NA,NA
2018-01-19T15:00:00Z,6.4,4.9,10.1,49,32,50,43,NA,NA
2018-01-19T16:00:00Z,9.6,5.7,10.6,53,27,60,34,NA,NA
2018-01-19T17:00:00Z,12.6,6.4,13.3,61,41,56,25,NA,NA
2018-01-19T18:00:00Z,15.4,8.4,15.3,72,58,81,17,NA,NA
2018-01-19T19:00:00Z,16,9,17.2,65,37,55,23,NA,NA
2018-01-19T20:00:00Z,16.6,8.1,12.9,55,31,44,32,NA,NA
2018-01-19T21:00:00Z,12.8,8.9,12.3,40,19,34,46,NA,NA
2018-01-19T22:00:00Z,10.8,8.2,11.5,34,14,28,49,NA,NA
2018-01-19T23:00:00Z,9.9,10,12.3,37,14,46,44,NA,NA
2018-01-20T00:00:00Z,8.6,11,6.7,22,23,21,52,NA,NA
2018-01-20T01:00:00Z,11.5,9.8,14.6,34,8,59,43,NA,NA
2018-01-20T02:00:00Z,9.4,9.5,14.1,33,8,71,41,NA,NA
2018-01-20T03:00:00Z,10.1,9.4,15.2,34,10,57,41,NA,NA
2018-01-20T04:00:00Z,9.2,8.9,14.2,25,10,47,45,NA,NA
2018-01-20T05:00:00Z,9.3,8.3,16.8,23,10,61,45,NA,NA
2018-01-20T06:00:00Z,7.7,6.3,16.1,29,11,75,38,NA,NA
2018-01-20T07:00:00Z,6.3,3.6,20.3,34,14,83,34,NA,NA
2018-01-20T08:00:00Z,6.4,3.3,17.2,42,15,99,31,NA,NA
2018-01-20T09:00:00Z,5.9,2.4,17.9,43,16,106,37,NA,NA
2018-01-20T10:00:00Z,5.4,2,12.9,37,18,91,47,NA,NA
2018-01-20T11:00:00Z,4.3,2.6,13,36,20,96,47,NA,NA
2018-01-20T12:00:00Z,4.3,6.2,15.6,42,20,99,40,NA,NA
2018-01-20T13:00:00Z,7.7,5.3,15.9,56,19,97,25,NA,NA
2018-01-20T14:00:00Z,8.1,2.7,13.4,38,18,55,38,NA,NA
2018-01-20T15:00:00Z,6.5,6.5,7.4,30,14,21,44,NA,NA
2018-01-20T16:00:00Z,5.9,5.6,8.3,22,17,17,55,NA,NA
2018-01-20T17:00:00Z,8.7,4.7,8.6,28,15,19,48,NA,NA
2018-01-20T18:00:00Z,5.9,5.8,6.1,48,22,39,27,NA,NA
2018-01-20T19:00:00Z,8,3.9,3.2,38,16,31,35,NA,NA
2018-01-20T20:00:00Z,8.5,3.3,4.1,34,16,22,42,NA,NA
2018-01-20T21:00:00Z,10.8,6.5,5.6,26,12,17,53,NA,NA
2018-01-20T22:00:00Z,8.8,9.5,8.5,24,14,18,56,NA,NA
2018-01-20T23:00:00Z,10.8,10.5,10.6,21,22,19,53,NA,NA
2018-01-21T00:00:00Z,4.5,9.1,3.2,15,5,13,45,NA,NA
2018-01-21T01:00:00Z,4.7,8.4,3.7,21,17,15,50,NA,NA
2018-01-21T02:00:00Z,5.6,10.2,6.6,21,16,29,45,NA,NA
2018-01-21T03:00:00Z,7.3,8.9,7,22,14,19,47,NA,NA
2018-01-21T04:00:00Z,7.4,6.3,8.5,19,14,28,54,NA,NA
2018-01-21T05:00:00Z,7,6.4,11.3,19,16,47,53,NA,NA
2018-01-21T06:00:00Z,7.6,7.8,17.3,14,15,61,58,NA,NA
2018-01-21T07:00:00Z,7.1,8.6,18.1,18,16,66,52,NA,NA
2018-01-21T08:00:00Z,10.3,12.6,16.9,22,27,79,48,NA,NA
2018-01-21T09:00:00Z,17.1,16.2,23.2,35,31,86,35,NA,NA
2018-01-21T10:00:00Z,21.5,14.1,20.5,37,36,94,35,NA,NA
2018-01-21T11:00:00Z,12.4,15.2,26.3,39,33,92,31,NA,NA
2018-01-21T12:00:00Z,17.7,19.1,27.3,38,39,86,26,NA,NA
2018-01-21T13:00:00Z,17.1,8.3,24.8,37,30,92,26,NA,NA
2018-01-21T14:00:00Z,14.1,9.1,24.5,40,28,86,24,NA,NA
2018-01-21T15:00:00Z,11.3,7,22,42,28,84,23,NA,NA
2018-01-21T16:00:00Z,5.9,5.8,21.2,43,30,83,18,NA,NA
2018-01-21T17:00:00Z,3.7,4.9,20.4,57,30,89,8,NA,NA
2018-01-21T18:00:00Z,10.5,6.6,21.6,66,44,94,4,NA,NA
2018-01-21T19:00:00Z,15.9,10,34,69,35,111,4,NA,NA
2018-01-21T20:00:00Z,22.6,6,34.7,65,20,113,7,NA,NA
2018-01-21T21:00:00Z,17.7,1.9,14.4,34,13,63,30,NA,NA
2018-01-21T22:00:00Z,8,1.4,7.3,22,8,23,42,NA,NA
2018-01-21T23:00:00Z,5.4,2.8,2.9,20,7,24,41,NA,NA
2018-01-22T00:00:00Z,14.2,17.7,14.7,24,13,22,55,NA,NA
2018-01-22T01:00:00Z,1.6,2.4,3.9,11,4,10,48,NA,NA
2018-01-22T02:00:00Z,1,0,2.4,10,4,9,48,NA,NA
2018-01-22T03:00:00Z,0.3,0,3.8,11,4,11,46,NA,NA
2018-01-22T04:00:00Z,2.2,0,3.2,13,5,18,42,NA,NA
2018-01-22T05:00:00Z,1.1,0.5,6.2,16,8,35,39,NA,NA
2018-01-22T06:00:00Z,7,1.6,9.6,36,14,49,21,NA,NA
2018-01-22T07:00:00Z,4.8,2,14.9,52,25,85,9,NA,NA
2018-01-22T08:00:00Z,5.9,2.8,12.2,54,35,77,11,NA,NA
2018-01-22T09:00:00Z,6.8,6.4,7.3,58,33,70,9,NA,NA
2018-01-22T10:00:00Z,10.1,4.7,11.1,44,20,65,24,NA,NA
2018-01-22T11:00:00Z,9.4,1.6,8.9,32,14,34,37,NA,NA
2018-01-22T12:00:00Z,5.2,4.1,9.5,33,16,39,50,NA,NA
2018-01-22T13:00:00Z,6.4,4.2,9.5,56,49,72,32,NA,NA
2018-01-22T14:00:00Z,9.1,3.3,7.9,44,43,41,47,NA,NA
2018-01-22T15:00:00Z,7.6,10.5,10.3,30,28,31,52,NA,NA
2018-01-22T16:00:00Z,13.1,13.8,18.4,30,30,30,48,NA,NA
2018-01-22T17:00:00Z,12.5,18.3,17.6,30,39,29,49,NA,NA
2018-01-22T18:00:00Z,14.2,21.9,18.2,36,57,31,44,NA,NA
2018-01-22T19:00:00Z,18.6,25.2,22.6,42,56,35,40,NA,NA
2018-01-22T20:00:00Z,17.6,22.6,19.1,43,44,33,39,NA,NA
2018-01-22T21:00:00Z,19.1,20.7,19.7,37,29,26,42,NA,NA
2018-01-22T22:00:00Z,21,17.8,16,23,19,20,59,NA,NA
2018-01-22T23:00:00Z,14.6,18.2,16.9,20,15,15,61,NA,NA
2018-01-23T00:00:00Z,7.6,9.4,12.7,20,8,32,38,NA,NA
2018-01-23T01:00:00Z,13.3,12.9,16.3,23,12,53,54,NA,NA
2018-01-23T02:00:00Z,12.1,12.8,19.9,19,11,58,59,NA,NA
2018-01-23T03:00:00Z,8.4,18,13.1,16,7,36,60,NA,NA
2018-01-23T04:00:00Z,8.2,10,11.7,14,7,45,63,NA,NA
2018-01-23T05:00:00Z,8.4,6.4,22.2,18,11,74,60,NA,NA
2018-01-23T06:00:00Z,9.5,10.3,26.7,36,19,93,43,NA,NA
2018-01-23T07:00:00Z,11.3,13.7,29,63,39,105,19,NA,NA
2018-01-23T08:00:00Z,17.9,11.3,29,70,62,105,15,NA,NA
2018-01-23T09:00:00Z,27.4,21.1,38.1,72,50,106,15,NA,NA
2018-01-23T10:00:00Z,27.2,14.7,32,49,28,87,30,NA,NA
2018-01-23T11:00:00Z,17.7,8.5,22.1,34,23,72,30,NA,NA
2018-01-23T12:00:00Z,12.2,4.9,17.6,40,22,74,29,NA,NA
2018-01-23T13:00:00Z,12.3,NA,31.1,44,22,96,25,NA,NA
2018-01-23T14:00:00Z,13.2,5.3,21.5,46,23,98,27,NA,NA
2018-01-23T15:00:00Z,14.1,4.8,21.6,42,24,87,29,NA,NA
2018-01-23T16:00:00Z,9.6,7.4,17.5,43,25,76,26,NA,NA
2018-01-23T17:00:00Z,7.9,6.3,22.4,44,26,71,23,NA,NA
2018-01-23T18:00:00Z,8.7,5.2,22.7,47,26,72,17,NA,NA
2018-01-23T19:00:00Z,9.8,4.7,20,45,23,69,17,NA,NA
2018-01-23T20:00:00Z,12.4,6.5,23.6,40,18,62,20,NA,NA
2018-01-23T21:00:00Z,14.6,7,15.5,32,12,43,27,NA,NA
2018-01-23T22:00:00Z,12.6,9.6,14.9,25,10,42,33,NA,NA
2018-01-23T23:00:00Z,11.5,11.8,14.9,23,9,34,34,NA,NA
2018-01-24T00:00:00Z,8.2,5.8,7.7,17,6,22,43,NA,NA
2018-01-24T01:00:00Z,4,6.6,8.9,16,6,25,43,NA,NA
2018-01-24T02:00:00Z,2.4,5.4,7.4,13,5,24,47,NA,NA
2018-01-24T03:00:00Z,0.7,4.8,5.2,10,4,26,50,NA,NA
2018-01-24T04:00:00Z,0.8,5.4,7.6,10,4,35,49,NA,NA
2018-01-24T05:00:00Z,3.1,4.1,9.8,12,6,59,46,NA,NA
2018-01-24T06:00:00Z,4.9,2.2,12.2,22,9,66,39,NA,NA
2018-01-24T07:00:00Z,5.5,2,10.2,34,15,70,30,NA,NA
2018-01-24T08:00:00Z,5.6,3.8,11.5,44,24,64,23,NA,NA
2018-01-24T09:00:00Z,7,4.5,13,45,23,58,26,NA,NA
2018-01-24T10:00:00Z,7.3,9.1,12.7,35,18,64,33,NA,NA
2018-01-24T11:00:00Z,7.9,9.7,25.3,29,14,62,38,NA,NA
2018-01-24T12:00:00Z,15.4,10.4,22,28,11,48,41,NA,NA
2018-01-24T13:00:00Z,12.4,9.9,NA,24,12,46,45,NA,NA
2018-01-24T14:00:00Z,10.8,8.6,21.4,26,13,NA,44,NA,NA
2018-01-24T15:00:00Z,9.6,8.5,24.5,26,13,NA,43,NA,NA
2018-01-24T16:00:00Z,11,6.1,17.8,26,14,49,41,NA,NA
2018-01-24T17:00:00Z,9.7,4.3,11,28,15,44,39,NA,NA
2018-01-24T18:00:00Z,8.6,9.8,13.7,32,14,47,34,NA,NA
2018-01-24T19:00:00Z,8.5,10.5,19.8,29,13,50,36,NA,NA
2018-01-24T20:00:00Z,5.8,6.3,15.6,25,10,43,40,NA,NA
2018-01-24T21:00:00Z,6.3,5.2,8.7,18,7,33,45,NA,NA
2018-01-24T22:00:00Z,8.7,6.2,7.1,17,7,28,43,NA,NA
2018-01-24T23:00:00Z,7.3,5.8,11.3,17,7,25,41,NA,NA
2018-01-25T00:00:00Z,17.6,14.9,16,26,10,43,45,NA,NA
2018-01-25T01:00:00Z,4.3,3.1,7.8,15,7,14,57,NA,NA
2018-01-25T02:00:00Z,1.7,2.7,5.5,17,5,25,62,NA,NA
2018-01-25T03:00:00Z,0.7,2.9,4.5,11,4,22,69,NA,NA
2018-01-25T04:00:00Z,1.2,4.5,6,12,4,40,69,NA,NA
2018-01-25T05:00:00Z,3.7,3.8,17.9,15,7,74,67,NA,NA
2018-01-25T06:00:00Z,4.1,2.7,14.7,35,14,81,49,NA,NA
2018-01-25T07:00:00Z,7.2,5.3,16.8,56,31,106,30,NA,NA
2018-01-25T08:00:00Z,8.5,7.3,20.5,64,46,96,22,NA,NA
2018-01-25T09:00:00Z,9.8,6.5,17.8,66,43,93,22,NA,NA
2018-01-25T10:00:00Z,9.6,9.3,18.2,60,35,93,30,NA,NA
2018-01-25T11:00:00Z,13.2,11.1,20,55,35,93,35,NA,NA
2018-01-25T12:00:00Z,14.2,9.8,20.9,61,33,96,28,NA,NA
2018-01-25T13:00:00Z,13.4,7.6,32.5,53,32,116,34,NA,NA
2018-01-25T14:00:00Z,10.6,6.3,28,50,35,115,38,NA,NA
2018-01-25T15:00:00Z,13.3,5.6,22.1,53,39,102,32,NA,NA
2018-01-25T16:00:00Z,11.3,9.9,21,56,45,93,28,NA,NA
2018-01-25T17:00:00Z,11.6,7.4,33.1,64,49,115,21,NA,NA
2018-01-25T18:00:00Z,10,9.1,23.6,67,48,99,16,NA,NA
2018-01-25T19:00:00Z,11.5,10.1,24.7,60,40,99,23,NA,NA
2018-01-25T20:00:00Z,13.5,10.5,19.7,54,30,81,27,NA,NA
2018-01-25T21:00:00Z,15.2,7.9,21.9,41,22,86,36,NA,NA
2018-01-25T22:00:00Z,12.9,5.9,14.9,39,16,62,37,NA,NA
2018-01-25T23:00:00Z,13,11.7,11.2,28,10,NA,45,NA,NA
2018-01-26T00:00:00Z,47.5,26.3,61.2,82,59,93,4,NA,NA
2018-01-26T01:00:00Z,15,10.7,13,26,11,47,45,NA,NA
2018-01-26T02:00:00Z,12.7,10.2,18.9,26,15,73,42,NA,NA
2018-01-26T03:00:00Z,11.5,10.6,24.5,25,11,80,41,NA,NA
2018-01-26T04:00:00Z,12.8,11.5,17,24,10,76,39,NA,NA
2018-01-26T05:00:00Z,12.6,15.8,24.2,27,12,96,34,NA,NA
2018-01-26T06:00:00Z,13.9,17.9,28.8,40,17,96,24,NA,NA
2018-01-26T07:00:00Z,15.7,12.2,33.2,51,33,108,15,NA,NA
2018-01-26T08:00:00Z,19.3,13.4,24.1,59,52,76,8,NA,NA
2018-01-26T09:00:00Z,22.8,19.4,25.8,55,45,71,12,NA,NA
2018-01-26T10:00:00Z,20.8,21.8,29.3,51,35,68,17,NA,NA
2018-01-26T11:00:00Z,21,19.6,19.8,44,28,45,26,NA,NA
2018-01-26T12:00:00Z,21.4,24.3,19.8,33,24,35,38,NA,NA
2018-01-26T13:00:00Z,23.4,19.7,25.4,34,23,36,38,NA,NA
2018-01-26T14:00:00Z,20.8,16.5,26.8,27,20,51,49,NA,NA
2018-01-26T15:00:00Z,19.1,12.9,33.5,34,19,82,39,NA,NA
2018-01-26T16:00:00Z,19,13.1,37.4,39,22,80,36,NA,NA
2018-01-26T17:00:00Z,17.8,13.5,43.9,61,54,116,17,NA,NA
2018-01-26T18:00:00Z,20.5,24.3,52.4,61,84,127,17,NA,NA
2018-01-26T19:00:00Z,25.5,30.6,50.3,81,84,131,4,NA,NA
2018-01-26T20:00:00Z,22.2,40.2,67.1,81,80,127,3,NA,NA
2018-01-26T21:00:00Z,28,35.3,58.7,81,79,117,4,NA,NA
2018-01-26T22:00:00Z,36.1,42.9,52.3,80,77,104,4,NA,NA
2018-01-26T23:00:00Z,41.8,37.9,39.6,89,68,100,4,NA,NA
2018-01-27T00:00:00Z,18.3,12.5,24.9,29,11,53,28,NA,NA
2018-01-27T01:00:00Z,38.3,26.5,57.6,78,57,103,4,NA,NA
2018-01-27T02:00:00Z,30.2,24.8,42.3,68,53,82,4,NA,NA
2018-01-27T03:00:00Z,25.2,19.3,37.5,60,46,83,4,NA,NA
2018-01-27T04:00:00Z,27.8,28.5,27.8,53,41,60,5,NA,NA
2018-01-27T05:00:00Z,23.3,27.9,26.8,33,38,60,22,NA,NA
2018-01-27T06:00:00Z,25.2,27.8,30.2,48,36,76,9,NA,NA
2018-01-27T07:00:00Z,24.4,24.7,27.7,50,41,69,11,NA,NA
2018-01-27T08:00:00Z,23,21.8,31,50,44,68,14,NA,NA
2018-01-27T09:00:00Z,23.6,26.7,38.6,59,47,88,8,NA,NA
2018-01-27T10:00:00Z,29.6,24.1,38.9,61,52,82,7,NA,NA
2018-01-27T11:00:00Z,34.4,16.2,31.2,62,40,77,9,NA,NA
2018-01-27T12:00:00Z,34.8,16.2,41.4,62,40,73,7,NA,NA
2018-01-27T13:00:00Z,31.3,19.2,30.7,51,33,57,13,NA,NA
2018-01-27T14:00:00Z,27.1,15.4,32.7,41,23,77,25,NA,NA
2018-01-27T15:00:00Z,22.3,18.3,32.8,39,28,74,29,NA,NA
2018-01-27T16:00:00Z,26.1,15.8,31.2,44,29,83,27,NA,NA
2018-01-27T17:00:00Z,20.3,9,27,39,24,75,31,NA,NA
2018-01-27T18:00:00Z,15.9,11.4,22.7,40,26,71,28,NA,NA
2018-01-27T19:00:00Z,16.2,12.2,30.6,43,28,83,23,NA,NA
2018-01-27T20:00:00Z,16.3,16.8,33.3,50,24,78,20,NA,NA
2018-01-27T21:00:00Z,16.5,10.1,21.7,35,15,51,32,NA,NA
2018-01-27T22:00:00Z,17.5,12.6,20.8,29,12,45,33,NA,NA
2018-01-27T23:00:00Z,15.9,15.8,24.8,27,12,52,32,NA,NA
2018-01-28T00:00:00Z,7.1,4.3,6.5,21,12,33,41,NA,NA
2018-01-28T01:00:00Z,19.2,9.4,19.7,28,11,43,28,NA,NA
2018-01-28T02:00:00Z,17.7,17,17.7,28,10,41,27,NA,NA
2018-01-28T03:00:00Z,16.3,15.5,20.7,27,9,35,28,NA,NA
2018-01-28T04:00:00Z,17.7,14.1,17.9,25,8,34,28,NA,NA
2018-01-28T05:00:00Z,16.3,13.3,21,27,8,43,26,NA,NA
2018-01-28T06:00:00Z,12.7,8.9,18.4,26,9,59,27,NA,NA
2018-01-28T07:00:00Z,11.1,6.5,10.2,26,11,39,26,NA,NA
2018-01-28T08:00:00Z,10.1,9.2,16.3,27,11,47,26,NA,NA
2018-01-28T09:00:00Z,10.2,8.1,15.5,27,13,62,25,NA,NA
2018-01-28T10:00:00Z,6.1,8.2,21.2,31,13,68,23,NA,NA
2018-01-28T11:00:00Z,6.6,5.1,17.5,27,12,58,29,NA,NA
2018-01-28T12:00:00Z,9,3.7,18.9,33,15,60,25,NA,NA
2018-01-28T13:00:00Z,10.2,7.1,20.6,42,17,63,20,NA,NA
2018-01-28T14:00:00Z,12.3,9.2,24.5,44,18,63,17,NA,NA
2018-01-28T15:00:00Z,14.1,6,15.4,37,16,57,26,NA,NA
2018-01-28T16:00:00Z,9.2,4.7,6.9,36,18,32,28,NA,NA
2018-01-28T17:00:00Z,9.7,5,15.6,41,23,52,20,NA,NA
2018-01-28T18:00:00Z,13,6.3,19.8,42,29,63,14,NA,NA
2018-01-28T19:00:00Z,13.3,8,20,43,27,68,14,NA,NA
2018-01-28T20:00:00Z,13.1,10.9,18.1,42,22,61,17,NA,NA
2018-01-28T21:00:00Z,11.6,7.8,14.1,34,17,55,25,NA,NA
2018-01-28T22:00:00Z,8,6.7,10.4,30,14,40,35,NA,NA
2018-01-28T23:00:00Z,6.3,6.4,5.8,20,13,20,48,NA,NA
2018-01-29T00:00:00Z,9.7,7.2,7.8,18,9,16,52,NA,NA
2018-01-29T01:00:00Z,8.8,2.9,9.9,23,13,41,39,NA,NA
2018-01-29T02:00:00Z,6.3,1.5,5.5,20,11,21,43,NA,NA
2018-01-29T03:00:00Z,4.1,4.4,4.5,18,12,34,41,NA,NA
2018-01-29T04:00:00Z,6.2,7.3,11.9,19,7,46,37,NA,NA
2018-01-29T05:00:00Z,6.2,5.7,8.7,14,7,44,43,NA,NA
2018-01-29T06:00:00Z,5.8,4.4,9.7,26,15,52,34,NA,NA
2018-01-29T07:00:00Z,4.6,4.2,9.3,37,24,64,26,NA,NA
2018-01-29T08:00:00Z,5.2,7,11.6,50,43,60,15,NA,NA
2018-01-29T09:00:00Z,8.2,5.1,15.4,53,41,66,NA,NA,NA
2018-01-29T10:00:00Z,8.2,7.5,20.1,46,31,60,20,NA,NA
2018-01-29T11:00:00Z,11.1,5.3,10.5,39,21,36,31,NA,NA
2018-01-29T12:00:00Z,8.3,3.1,8.9,29,16,31,44,NA,NA
2018-01-29T13:00:00Z,8.4,12.9,8.4,30,19,30,42,NA,NA
2018-01-29T14:00:00Z,13.2,11.6,8,31,19,24,41,NA,NA
2018-01-29T15:00:00Z,13.1,7,11.6,34,21,27,39,NA,NA
2018-01-29T16:00:00Z,12.7,6.8,12.9,38,23,34,35,NA,NA
2018-01-29T17:00:00Z,12.2,10,18.2,43,28,43,31,NA,NA
2018-01-29T18:00:00Z,11.4,10.3,14.2,44,29,49,30,NA,NA
2018-01-29T19:00:00Z,10.7,7.7,12,44,31,47,30,NA,NA
2018-01-29T20:00:00Z,9.8,9.8,9.6,39,24,33,37,NA,NA
2018-01-29T21:00:00Z,10.2,8.3,12.8,29,16,24,46,NA,NA
2018-01-29T22:00:00Z,9.6,7.4,12.4,21,11,18,51,NA,NA
2018-01-29T23:00:00Z,7.6,5.3,10.1,19,11,14,51,NA,NA
2018-01-30T00:00:00Z,5.9,8.6,14.2,20,9,36,40,NA,NA
2018-01-30T01:00:00Z,8.5,5.3,9.1,13,9,12,55,NA,NA
2018-01-30T02:00:00Z,8.7,8.8,8,12,8,13,52,NA,NA
2018-01-30T03:00:00Z,5.9,6.1,5.7,12,10,11,51,NA,NA
2018-01-30T04:00:00Z,3.7,5,6,12,9,12,49,NA,NA
2018-01-30T05:00:00Z,6.8,4.7,8.4,14,10,33,46,NA,NA
2018-01-30T06:00:00Z,7.1,5.8,6.9,27,17,44,38,NA,NA
2018-01-30T07:00:00Z,9.4,6.2,7.3,34,24,35,30,NA,NA
2018-01-30T08:00:00Z,10.3,8.7,28.2,54,52,85,14,NA,NA
2018-01-30T09:00:00Z,12.7,11.1,43.6,67,46,114,6,NA,NA
2018-01-30T10:00:00Z,17.2,12.1,47.9,62,35,98,7,NA,NA
2018-01-30T11:00:00Z,20.6,8.1,53.4,56,24,97,12,NA,NA
2018-01-30T12:00:00Z,17.9,5.2,29.9,46,18,86,23,NA,NA
2018-01-30T13:00:00Z,12.2,7,21.9,44,24,66,24,NA,NA
2018-01-30T14:00:00Z,15.9,6.3,15.7,46,24,NA,21,NA,NA
2018-01-30T15:00:00Z,13.3,7.5,11.3,41,19,NA,25,NA,NA
2018-01-30T16:00:00Z,14,6,20.9,43,25,67,24,NA,NA
2018-01-30T17:00:00Z,7.2,11.6,21.1,46,30,71,22,NA,NA
2018-01-30T18:00:00Z,8.6,7.4,12.5,46,31,70,20,NA,NA
2018-01-30T19:00:00Z,10.2,4.9,16.2,39,27,67,24,NA,NA
2018-01-30T20:00:00Z,12.6,4.1,11.4,43,23,59,23,NA,NA
2018-01-30T21:00:00Z,12.6,4.3,14,32,16,50,30,NA,NA
2018-01-30T22:00:00Z,8.3,3.7,12.6,28,13,50,35,NA,NA
2018-01-30T23:00:00Z,6.6,7.3,10.1,26,11,43,37,NA,NA
2018-01-31T00:00:00Z,5.8,4.6,8.4,20,11,19,64,NA,NA
2018-01-31T01:00:00Z,8.7,7.6,12.4,14,7,28,47,NA,NA
2018-01-31T02:00:00Z,9,7.5,8.5,11,6,21,50,NA,NA
2018-01-31T03:00:00Z,9.6,6,6.5,10,5,22,53,NA,NA
2018-01-31T04:00:00Z,9,7.8,8.5,10,5,30,53,NA,NA
2018-01-31T05:00:00Z,9,7.1,14.1,11,5,47,53,NA,NA
2018-01-31T06:00:00Z,7.2,6.7,11.8,21,10,63,48,NA,NA
2018-01-31T07:00:00Z,5.4,3.6,9.8,28,19,55,43,NA,NA
2018-01-31T08:00:00Z,5.5,1.2,9.6,35,25,56,37,NA,NA
2018-01-31T09:00:00Z,5.6,3,NA,34,23,54,38,NA,NA
2018-01-31T10:00:00Z,4,6.3,NA,31,19,49,40,NA,NA
